Source,Target,Type,Id,Label,Weight
4558,3846,Directed,732220,,1
4558,3739,Directed,732219,,1
5128,4558,Directed,739915,,1
4546,4558,Directed,732016,,1
4544,4558,Directed,731983,,1
4530,4558,Directed,731679,,1
4528,4558,Directed,731624,,1
4495,4558,Directed,731104,,1
4488,4558,Directed,730905,,1
4483,4558,Directed,730746,,2
4430,4558,Directed,729489,,1
4407,4558,Directed,729249,,1
4382,4558,Directed,728476,,1
4320,4558,Directed,727469,,1
4307,4558,Directed,727273,,1
4296,4558,Directed,726788,,1
4295,4558,Directed,726714,,1
4254,4558,Directed,725801,,1
4231,4558,Directed,725279,,1
4200,4558,Directed,724262,,1
4191,4558,Directed,724229,,1
4126,4558,Directed,723005,,1
4125,4558,Directed,722937,,1
4111,4558,Directed,722423,,2
4109,4558,Directed,722185,,1
4068,4558,Directed,721411,,1
4066,4558,Directed,721332,,1
4062,4558,Directed,720944,,1
4056,4558,Directed,720758,,1
4023,4558,Directed,720217,,1
4002,4558,Directed,719550,,2
3976,4558,Directed,718850,,1
3923,4558,Directed,717639,,1
3897,4558,Directed,716922,,1
3893,4558,Directed,716752,,1
3892,4558,Directed,716690,,2
3885,4558,Directed,716543,,1
3882,4558,Directed,716436,,2
3833,4558,Directed,714592,,1
3830,4558,Directed,714436,,1
3743,4558,Directed,712890,,1
3739,4558,Directed,712688,,1
3735,4558,Directed,712411,,1
3712,4558,Directed,712106,,1
3621,4558,Directed,710126,,1
3599,4558,Directed,709895,,1
3498,4558,Directed,707515,,1
3494,4558,Directed,707153,,1
3220,4558,Directed,699168,,1
3007,4558,Directed,690022,,3
2913,4558,Directed,685689,,1
2865,4558,Directed,683444,,1
2638,4558,Directed,674814,,1
2631,4558,Directed,674221,,1
1951,4558,Directed,647915,,1
1664,4558,Directed,636914,,1
316,4558,Directed,592402,,1
276,4558,Directed,589882,,1
255,4558,Directed,588967,,2
249,4558,Directed,588445,,1
132,4558,Directed,582582,,2
122,4558,Directed,581624,,1
110,4558,Directed,580383,,1
106,4558,Directed,579636,,2
39,4558,Directed,577712,,1
28,4558,Directed,577296,,1
4715,5947,Directed,734401,,10
4715,5944,Directed,734400,,2
4715,5941,Directed,734399,,1
4715,5901,Directed,734397,,1
4715,5872,Directed,734396,,1
4715,5865,Directed,734394,,1
4715,5855,Directed,734392,,2
4715,5770,Directed,734386,,3
4715,5752,Directed,734385,,12
4715,5718,Directed,734384,,2
4715,5698,Directed,734382,,2
4715,5686,Directed,734381,,1
4715,5682,Directed,734380,,1
4715,5668,Directed,734379,,7
4715,5608,Directed,734376,,1
4715,5603,Directed,734375,,1
4715,5582,Directed,734374,,4
4715,5581,Directed,734373,,2
4715,5579,Directed,734372,,6
4715,5577,Directed,734371,,3
4715,5576,Directed,734370,,2
4715,5575,Directed,734369,,8
4715,5546,Directed,734368,,2
4715,5544,Directed,734367,,1
4715,5538,Directed,734366,,3
4715,5534,Directed,734365,,1
4715,5530,Directed,734364,,6
4715,5513,Directed,734363,,2
4715,5455,Directed,734361,,1
4715,5450,Directed,734360,,6
4715,5444,Directed,734358,,5
4715,5417,Directed,734357,,1
4715,5409,Directed,734356,,1
4715,5402,Directed,734355,,2
4715,5400,Directed,734354,,1
4715,5399,Directed,734353,,3
4715,5385,Directed,734350,,1
4715,5375,Directed,734349,,1
4715,5370,Directed,734348,,1
4715,5359,Directed,734347,,4
4715,5335,Directed,734346,,3
4715,5322,Directed,734345,,3
4715,5321,Directed,734344,,1
4715,5320,Directed,734343,,4
4715,5318,Directed,734342,,8
4715,5316,Directed,734341,,3
4715,5315,Directed,734340,,4
4715,5285,Directed,734339,,2
4715,5277,Directed,734338,,1
4715,5271,Directed,734337,,1
4715,5257,Directed,734336,,2
4715,5242,Directed,734335,,1
4715,5240,Directed,734334,,1
4715,5231,Directed,734333,,3
4715,5230,Directed,734332,,2
4715,5229,Directed,734331,,1
4715,5201,Directed,734330,,1
4715,5197,Directed,734329,,1
4715,5184,Directed,734328,,1
4715,5162,Directed,734327,,1
4715,5148,Directed,734326,,1
4715,5141,Directed,734325,,1
4715,5140,Directed,734324,,1
4715,5127,Directed,734323,,2
4715,5123,Directed,734322,,1
4715,5122,Directed,734321,,1
4715,5111,Directed,734320,,1
4715,5100,Directed,734319,,4
4715,5095,Directed,734318,,3
4715,5094,Directed,734317,,1
4715,5091,Directed,734316,,14
4715,5089,Directed,734315,,1
4715,5068,Directed,734314,,1
4715,5064,Directed,734313,,1
4715,5051,Directed,734312,,1
4715,5050,Directed,734311,,4
4715,5049,Directed,734310,,1
4715,5048,Directed,734309,,1
4715,5047,Directed,734308,,1
4715,5028,Directed,734306,,2
4715,5019,Directed,734305,,1
4715,5014,Directed,734304,,1
4715,5007,Directed,734303,,1
4715,5002,Directed,734302,,1
4715,5001,Directed,734301,,1
4715,4999,Directed,734300,,1
4715,4997,Directed,734299,,1
4715,4995,Directed,734298,,2
4715,4994,Directed,734297,,1
4715,4987,Directed,734296,,3
4715,4986,Directed,734295,,1
4715,4984,Directed,734294,,1
4715,4983,Directed,734293,,2
4715,4978,Directed,734292,,1
4715,4977,Directed,734291,,1
4715,4975,Directed,734290,,1
4715,4974,Directed,734289,,2
4715,4969,Directed,734288,,1
4715,4968,Directed,734287,,1
4715,4967,Directed,734286,,1
4715,4959,Directed,734285,,8
4715,4957,Directed,734283,,5
4715,4954,Directed,734282,,5
4715,4953,Directed,734281,,3
4715,4951,Directed,734280,,1
4715,4950,Directed,734279,,5
4715,4949,Directed,734278,,7
4715,4945,Directed,734277,,1
4715,4918,Directed,734276,,1
4715,4910,Directed,734275,,1
4715,4909,Directed,734274,,1
4715,4905,Directed,734273,,1
4715,4903,Directed,734272,,1
4715,4902,Directed,734271,,2
4715,4888,Directed,734270,,1
4715,4873,Directed,734269,,2
4715,4870,Directed,734268,,1
4715,4866,Directed,734267,,1
4715,4861,Directed,734266,,1
4715,4859,Directed,734265,,1
4715,4857,Directed,734264,,2
4715,4856,Directed,734263,,1
4715,4854,Directed,734262,,1
4715,4848,Directed,734260,,1
4715,4831,Directed,734259,,1
4715,4827,Directed,734258,,1
4715,4825,Directed,734257,,3
4715,4823,Directed,734256,,3
4715,4815,Directed,734255,,1
4715,4811,Directed,734254,,3
4715,4807,Directed,734252,,1
4715,4779,Directed,734251,,2
4715,4777,Directed,734250,,1
4715,4776,Directed,734249,,4
4715,4769,Directed,734248,,1
4715,4760,Directed,734247,,1
4715,4738,Directed,734246,,1
4715,4730,Directed,734245,,2
4715,4729,Directed,734244,,1
4715,4726,Directed,734243,,3
4715,4724,Directed,734242,,2
4715,4720,Directed,734241,,7
4715,4718,Directed,734240,,1
4715,4717,Directed,734239,,32
4715,4108,Directed,734238,,1
4715,4062,Directed,734237,,1
4715,3842,Directed,734236,,1
4715,902,Directed,734233,,1
4715,886,Directed,734231,,12
4715,709,Directed,734227,,1
4715,651,Directed,734224,,1
4715,52,Directed,734215,,2
4715,9,Directed,734214,,2
4715,7,Directed,734213,,3
5718,4715,Directed,748628,,1
5664,4715,Directed,748058,,1
5444,4715,Directed,745544,,1
5364,4715,Directed,744282,,1
5359,4715,Directed,744112,,1
5131,4715,Directed,739945,,1
5114,4715,Directed,739774,,1
5100,4715,Directed,739600,,1
5091,4715,Directed,739319,,1
5077,4715,Directed,739247,,1
5061,4715,Directed,739122,,1
5052,4715,Directed,739030,,1
5014,4715,Directed,738717,,1
4959,4715,Directed,737947,,1
4943,4715,Directed,737552,,1
4880,4715,Directed,736939,,1
4832,4715,Directed,736276,,1
4827,4715,Directed,736204,,1
4819,4715,Directed,736076,,1
4741,4715,Directed,735117,,1
4724,4715,Directed,734713,,1
4723,4715,Directed,734703,,1
4722,4715,Directed,734696,,1
4720,4715,Directed,734634,,1
4698,4715,Directed,734136,,1
4691,4715,Directed,734064,,4
4685,4715,Directed,733979,,1
4680,4715,Directed,733886,,3
4675,4715,Directed,733834,,1
4672,4715,Directed,733813,,1
4670,4715,Directed,733750,,4
4668,4715,Directed,733695,,3
4660,4715,Directed,733652,,1
4652,4715,Directed,733623,,1
4647,4715,Directed,733573,,1
4645,4715,Directed,733514,,1
4644,4715,Directed,733472,,1
4643,4715,Directed,733450,,1
4642,4715,Directed,733435,,1
4630,4715,Directed,733266,,3
4629,4715,Directed,733238,,1
4625,4715,Directed,733174,,1
4624,4715,Directed,733133,,1
4621,4715,Directed,733067,,1
4600,4715,Directed,732905,,6
4596,4715,Directed,732866,,1
4589,4715,Directed,732815,,1
4582,4715,Directed,732713,,1
4581,4715,Directed,732643,,4
4580,4715,Directed,732625,,1
4578,4715,Directed,732586,,2
4576,4715,Directed,732438,,3
4572,4715,Directed,732400,,1
4571,4715,Directed,732377,,1
4564,4715,Directed,732331,,2
4562,4715,Directed,732311,,1
4559,4715,Directed,732276,,2
4546,4715,Directed,732022,,1
4541,4715,Directed,731943,,1
4538,4715,Directed,731894,,1
4530,4715,Directed,731693,,11
4514,4715,Directed,731490,,1
4507,4715,Directed,731365,,2
4501,4715,Directed,731277,,4
4499,4715,Directed,731202,,2
4491,4715,Directed,731041,,1
4487,4715,Directed,730849,,8
4483,4715,Directed,730753,,4
4468,4715,Directed,730469,,1
4452,4715,Directed,730281,,1
4447,4715,Directed,730181,,2
4441,4715,Directed,730049,,2
4438,4715,Directed,729863,,2
4436,4715,Directed,729802,,1
4433,4715,Directed,729700,,4
4431,4715,Directed,729648,,1
4430,4715,Directed,729508,,14
4426,4715,Directed,729442,,1
4424,4715,Directed,729421,,1
4407,4715,Directed,729252,,2
4399,4715,Directed,729011,,1
4390,4715,Directed,728776,,16
4388,4715,Directed,728715,,1
4382,4715,Directed,728483,,1
4376,4715,Directed,728248,,1
4366,4715,Directed,728199,,1
4347,4715,Directed,727930,,3
4346,4715,Directed,727868,,5
4337,4715,Directed,727661,,1
4331,4715,Directed,727593,,1
4307,4715,Directed,727277,,1
4303,4715,Directed,727069,,4
4302,4715,Directed,727027,,1
4296,4715,Directed,726797,,1
4295,4715,Directed,726718,,1
4291,4715,Directed,726564,,1
4269,4715,Directed,726346,,1
4262,4715,Directed,726228,,1
4256,4715,Directed,725958,,1
4255,4715,Directed,725887,,4
4254,4715,Directed,725807,,3
4251,4715,Directed,725718,,4
4250,4715,Directed,725686,,1
4246,4715,Directed,725576,,2
4245,4715,Directed,725486,,4
4231,4715,Directed,725282,,1
4229,4715,Directed,725227,,1
4212,4715,Directed,724887,,1
4209,4715,Directed,724801,,2
4203,4715,Directed,724497,,4
4202,4715,Directed,724426,,2
4181,4715,Directed,724114,,1
4177,4715,Directed,724073,,2
4176,4715,Directed,724060,,1
4175,4715,Directed,724040,,1
4172,4715,Directed,723995,,5
4168,4715,Directed,723832,,2
4161,4715,Directed,723625,,1
4158,4715,Directed,723555,,2
4156,4715,Directed,723447,,16
4155,4715,Directed,723384,,2
4134,4715,Directed,723172,,2
4129,4715,Directed,723080,,1
4128,4715,Directed,723061,,4
4127,4715,Directed,723038,,1
4126,4715,Directed,723006,,1
4125,4715,Directed,722942,,3
4124,4715,Directed,722872,,2
4121,4715,Directed,722764,,4
4119,4715,Directed,722705,,4
4117,4715,Directed,722666,,1
4115,4715,Directed,722570,,1
4112,4715,Directed,722501,,3
4109,4715,Directed,722193,,1
4108,4715,Directed,722079,,14
4105,4715,Directed,721956,,1
4098,4715,Directed,721906,,1
4080,4715,Directed,721709,,2
4077,4715,Directed,721679,,2
4074,4715,Directed,721600,,3
4063,4715,Directed,721151,,1
4062,4715,Directed,720963,,11
4061,4715,Directed,720815,,1
4042,4715,Directed,720579,,1
4040,4715,Directed,720550,,1
4038,4715,Directed,720505,,1
4028,4715,Directed,720365,,1
4023,4715,Directed,720222,,1
4019,4715,Directed,720015,,2
4018,4715,Directed,719954,,4
4017,4715,Directed,719902,,1
4014,4715,Directed,719784,,4
4006,4715,Directed,719684,,4
4002,4715,Directed,719556,,2
3999,4715,Directed,719502,,1
3994,4715,Directed,719452,,2
3990,4715,Directed,719373,,1
3988,4715,Directed,719346,,1
3987,4715,Directed,719292,,3
3986,4715,Directed,719214,,4
3985,4715,Directed,719171,,2
3984,4715,Directed,719146,,1
3981,4715,Directed,718978,,1
3980,4715,Directed,718963,,1
3978,4715,Directed,718938,,1
3976,4715,Directed,718854,,2
3975,4715,Directed,718780,,3
3969,4715,Directed,718458,,18
3966,4715,Directed,718232,,2
3950,4715,Directed,718112,,1
3944,4715,Directed,718063,,2
3933,4715,Directed,717953,,1
3931,4715,Directed,717916,,3
3928,4715,Directed,717871,,1
3923,4715,Directed,717649,,20
3920,4715,Directed,717408,,1
3910,4715,Directed,717298,,1
3908,4715,Directed,717236,,5
3897,4715,Directed,716926,,1
3895,4715,Directed,716900,,1
3893,4715,Directed,716757,,2
3892,4715,Directed,716693,,1
3891,4715,Directed,716646,,1
3885,4715,Directed,716545,,1
3883,4715,Directed,716483,,1
3881,4715,Directed,716387,,2
3880,4715,Directed,716327,,1
3879,4715,Directed,716269,,2
3877,4715,Directed,716224,,1
3873,4715,Directed,715723,,2
3864,4715,Directed,715581,,2
3855,4715,Directed,715448,,2
3846,4715,Directed,715241,,4
3842,4715,Directed,715151,,2
3840,4715,Directed,714969,,2
3839,4715,Directed,714888,,4
3838,4715,Directed,714818,,5
3834,4715,Directed,714658,,2
3830,4715,Directed,714448,,3
3808,4715,Directed,714215,,3
3803,4715,Directed,714111,,1
3799,4715,Directed,714045,,2
3794,4715,Directed,713899,,4
3793,4715,Directed,713842,,1
3789,4715,Directed,713744,,5
3786,4715,Directed,713647,,3
3782,4715,Directed,713495,,3
3744,4715,Directed,712938,,1
3743,4715,Directed,712898,,1
3737,4715,Directed,712589,,1
3735,4715,Directed,712420,,4
3561,4715,Directed,709066,,1
3555,4715,Directed,708955,,2
3497,4715,Directed,707456,,1
3494,4715,Directed,707162,,1
3423,4715,Directed,705710,,1
3352,4715,Directed,703615,,1
3220,4715,Directed,699172,,1
3175,4715,Directed,697505,,1
3157,4715,Directed,696677,,1
3107,4715,Directed,694674,,2
3016,4715,Directed,691218,,9
3007,4715,Directed,690052,,7
2959,4715,Directed,686962,,2
2865,4715,Directed,683464,,6
2743,4715,Directed,679337,,1
2723,4715,Directed,678221,,1
2621,4715,Directed,673396,,1
2614,4715,Directed,673152,,1
2600,4715,Directed,672818,,1
2572,4715,Directed,672094,,1
2430,4715,Directed,668393,,1
2388,4715,Directed,667150,,5
2361,4715,Directed,666211,,3
2324,4715,Directed,664896,,1
2227,4715,Directed,661066,,1
1966,4715,Directed,649068,,2
1951,4715,Directed,647923,,4
1825,4715,Directed,644080,,5
1808,4715,Directed,643063,,3
1734,4715,Directed,640062,,1
1725,4715,Directed,639702,,2
1691,4715,Directed,638020,,1
1682,4715,Directed,637842,,1
1681,4715,Directed,637724,,1
1675,4715,Directed,637283,,2
1674,4715,Directed,637233,,1
1664,4715,Directed,636917,,1
1507,4715,Directed,628896,,1
1475,4715,Directed,627449,,2
1474,4715,Directed,627418,,1
1339,4715,Directed,620356,,2
1304,4715,Directed,618483,,2
1274,4715,Directed,616949,,3
1249,4715,Directed,615865,,1
1166,4715,Directed,610887,,1
886,4715,Directed,604056,,1
328,4715,Directed,592935,,1
308,4715,Directed,592016,,2
278,4715,Directed,589977,,1
276,4715,Directed,589886,,1
265,4715,Directed,589519,,2
262,4715,Directed,589378,,1
258,4715,Directed,589137,,1
255,4715,Directed,588974,,2
252,4715,Directed,588718,,1
249,4715,Directed,588449,,2
237,4715,Directed,588038,,1
232,4715,Directed,588003,,1
224,4715,Directed,587894,,1
222,4715,Directed,587852,,1
215,4715,Directed,587690,,1
202,4715,Directed,586960,,2
169,4715,Directed,585089,,1
131,4715,Directed,582476,,1
115,4715,Directed,580773,,3
106,4715,Directed,579649,,6
102,4715,Directed,578706,,2
101,4715,Directed,578476,,10
41,4715,Directed,577766,,1
39,4715,Directed,577719,,2
28,4715,Directed,577304,,2
17,4715,Directed,576391,,9
4724,5947,Directed,734728,,1
4724,5718,Directed,734727,,1
4724,5668,Directed,734726,,1
4724,5579,Directed,734725,,1
4724,5402,Directed,734724,,1
4724,5399,Directed,734723,,1
4724,5359,Directed,734722,,1
4724,5101,Directed,734721,,1
4724,5100,Directed,734720,,1
4724,5091,Directed,734719,,2
4724,5050,Directed,734718,,1
4724,5048,Directed,734717,,1
4724,5004,Directed,734716,,1
4724,4978,Directed,734715,,1
4724,4741,Directed,734714,,1
4724,4600,Directed,734712,,1
4724,886,Directed,734710,,1
5057,4724,Directed,739084,,1
4717,4724,Directed,734461,,1
4698,4724,Directed,734137,,1
4630,4724,Directed,733269,,1
4508,4724,Directed,731380,,1
4437,4724,Directed,729827,,1
4366,4724,Directed,728200,,1
4303,4724,Directed,727071,,1
4302,4724,Directed,727029,,1
4296,4724,Directed,726801,,1
4212,4724,Directed,724889,,1
4112,4724,Directed,722503,,1
4109,4724,Directed,722196,,1
3986,4724,Directed,719216,,1
3985,4724,Directed,719173,,1
3859,4724,Directed,715536,,1
3016,4724,Directed,691221,,1
1734,4724,Directed,640063,,1
1675,4724,Directed,637285,,1
1674,4724,Directed,637235,,1
1304,4724,Directed,618485,,1
115,4724,Directed,580775,,1
17,4724,Directed,576395,,1
4726,5947,Directed,734813,,1
4726,5901,Directed,734811,,3
4726,5752,Directed,734807,,2
4726,5577,Directed,734804,,2
4726,5575,Directed,734803,,5
4726,5450,Directed,734800,,3
4726,5399,Directed,734799,,1
4726,5318,Directed,734797,,2
4726,5120,Directed,734796,,1
4726,5118,Directed,734795,,1
4726,5095,Directed,734794,,2
4726,5064,Directed,734793,,1
4726,5051,Directed,734792,,3
4726,5029,Directed,734791,,1
4726,5012,Directed,734790,,1
4726,5002,Directed,734789,,1
4726,4989,Directed,734788,,1
4726,4982,Directed,734787,,1
4726,4962,Directed,734786,,2
4726,4957,Directed,734785,,5
4726,4954,Directed,734784,,2
4726,4950,Directed,734783,,5
4726,4918,Directed,734782,,1
4726,4910,Directed,734781,,1
4726,4909,Directed,734780,,1
4726,4904,Directed,734779,,1
4726,4903,Directed,734778,,2
4726,4902,Directed,734777,,1
4726,4885,Directed,734776,,2
4726,4854,Directed,734775,,1
4726,4831,Directed,734773,,1
4726,4828,Directed,734772,,1
4726,4823,Directed,734770,,1
4726,4811,Directed,734769,,1
4726,4731,Directed,734767,,1
4726,4729,Directed,734766,,2
4726,4727,Directed,734765,,1
4726,4251,Directed,734764,,1
4726,3842,Directed,734763,,1
5030,4726,Directed,738801,,1
4989,4726,Directed,738445,,1
4960,4726,Directed,738004,,1
4723,4726,Directed,734704,,1
4645,4726,Directed,733516,,2
4625,4726,Directed,733175,,1
4578,4726,Directed,732588,,2
4546,4726,Directed,732025,,1
4530,4726,Directed,731697,,1
4496,4726,Directed,731126,,1
4492,4726,Directed,731064,,1
4488,4726,Directed,730909,,1
4487,4726,Directed,730851,,2
4483,4726,Directed,730755,,2
4430,4726,Directed,729512,,2
4390,4726,Directed,728779,,1
4346,4726,Directed,727872,,1
4327,4726,Directed,727555,,1
4297,4726,Directed,726838,,2
4256,4726,Directed,725959,,1
4254,4726,Directed,725809,,3
4251,4726,Directed,725720,,2
4245,4726,Directed,725488,,1
4231,4726,Directed,725284,,1
4229,4726,Directed,725229,,1
4219,4726,Directed,725093,,1
4213,4726,Directed,724969,,1
4202,4726,Directed,724431,,2
4168,4726,Directed,723834,,2
4126,4726,Directed,723008,,1
4108,4726,Directed,722082,,2
4092,4726,Directed,721839,,1
4062,4726,Directed,720967,,3
4045,4726,Directed,720611,,1
4027,4726,Directed,720331,,1
4020,4726,Directed,720063,,1
4019,4726,Directed,720016,,1
4018,4726,Directed,719956,,1
4006,4726,Directed,719686,,2
3987,4726,Directed,719293,,2
3976,4726,Directed,718856,,1
3969,4726,Directed,718462,,2
3966,4726,Directed,718234,,1
3931,4726,Directed,717917,,1
3920,4726,Directed,717409,,1
