id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
4642,0,12,2,5,0.24433146808311948,0.00042566904224233994,https://openalex.org/W1471857664
4021,0,7,0,25,0.25820884241733083,0.0030810967656615174,https://openalex.org/W1982160752
4087,0,7,0,10,0.248750900322349,0.0014813928384260653,https://openalex.org/W1512380170
4456,0,7,0,13,0.27160303470824615,0.003534893649687055,https://openalex.org/W2611607984
4459,0,7,0,24,0.27364831987884985,0.005871786616005666,https://openalex.org/W2738525026
5075,0,7,0,6,0.23897896913073025,0.0006686668568046257,https://openalex.org/W2018886109
5539,0,30,3,6,0.25697541845224076,0.0034377096419396305,https://openalex.org/W2116063019
4254,0,7,0,21,0.27452452022266843,0.0026034053370043446,https://openalex.org/W2059770691
3786,0,7,0,15,0.27015883561669524,0.0013631025088179443,https://openalex.org/W2097038941
4435,0,7,0,14,0.25341505150374993,0.0011058689354343494,https://openalex.org/W2116919424
4202,0,12,2,35,0.2891345826857781,0.003363536225634332,https://openalex.org/W1992614791
5755,0,2,4,16,0.2730491694969495,0.0034171921574898604,https://openalex.org/W2161074445
3453,0,14,2,5,0.2124185549013122,4.963202341292304e-05,https://openalex.org/W1998061607
5671,0,10,0,8,0.2621438997807518,0.002220724348252135,https://openalex.org/W1892348649
2910,0,9,2,46,0.2724526370511766,0.003828252262280493,https://openalex.org/W2088500213
3652,0,14,2,4,0.23400554864645387,0.00015393347039411364,https://openalex.org/W2163002239
5616,0,14,2,1,0.15835149804371168,1.0276468378022949e-07,https://openalex.org/W1530835383
292,0,9,2,10,0.24667098719760383,0.0009467698001323278,https://openalex.org/W2515630008
4994,0,9,2,42,0.2894854186341702,0.006552083476552094,https://openalex.org/W2073009068
4623,0,12,2,12,0.24417925018737524,0.0007296388838349859,https://openalex.org/W998093192
3560,0,9,2,20,0.25728870024901285,0.001870609173090302,https://openalex.org/W2127108713
3432,0,9,2,2,0.1994546221587982,3.458134888334196e-05,https://openalex.org/W2080917988
2664,0,9,2,3,0.2295897954063053,0.00038392694607824893,https://openalex.org/W1882591063
3700,0,14,2,11,0.2610836993962362,0.0041431045847728715,https://openalex.org/W1552988212
5108,0,7,0,10,0.2384182537567107,0.0005219648086705269,https://openalex.org/W2142209450
